"KODEPILKADA","KDWIL","JENISPILKADA","TAHUN PILKADA","BPSKDPROV","PROVINSI","BPSKDKAB","KAB_KOT","NCALON","NO","CALON KEPALA DAERAH","JENIS KELAMIN1","CALON WAKIL KEPALA DAERAH","JENIS KELAMIN2","SUARA FINAL","PCTSUARA","RANKING","MENANG","INCUMBENT","WAKIL INCUMBENT","PARTAI PENDUKUNG","MAJU LEWAT","KURSIPARTAI","PCTKURSI","PDIP","GOLKAR","GERINDRA","DEMOKRAT","PKB","NASDEM","PAN","PKS","PPP","HANURA","PBB","PKPI","PERINDO","BERKARYA","PSI","GARUDA","UMMAT","GELORA","BURUH","PKN","PKNU","PMB","PPDI","PARTAI ACEH (PA)","PARTAI NANGGROE ACEH (PNA)","PARTAI NASIONAL ACEH","PARTAI DARUL ACEH (PD ACEH)","PARTAI SIRA","PARTAI GENERASI ATJEH BEUSABOH THAAT DAN TAQWA","PARTAI ADIL SEJAHTERA ACEH","PARTAI DAMAI ACEH (PDA)","T1","T2","T3","T4","T5","PE2013","PE2014","PE2015","PE2016","PE2017","PE2018","PE2019","PE2020","PE2021","PE2022","INCUMBENTXT5","","","","",""
"KAB-5316-1-2018","5316","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5316","SUMBA TENGAH","5","4","UMBU S. SAMAPATY, SH, MH","L","MARTHINUS UMBU DJOKA, S.Hut, M.Si","L","4649","12.522896239629","5","0","0","0","PBB, PDIP","PARTAI","4","23.529411764706","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.22","4.79","4.82","4.92","4.95","4.39","4.22","4.79","4.82","4.92","4.95","5.01","0.86","1.41","2.58","0","","","","",""
"KAB-5316-1-2018","5316","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5316","SUMBA TENGAH","5","5","dr. UMBU M. MARISI","L","Drs. TAGELA IBI SOLA","L","8516","22.939338433358","2","0","0","0","PKS, NasDem","PARTAI","4","23.529411764706","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.22","4.79","4.82","4.92","4.95","4.39","4.22","4.79","4.82","4.92","4.95","5.01","0.86","1.41","2.58","0","","","","",""
"KAB-5317-1-2018","5317","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5317","SUMBA BARAT DAYA","3","1","Markus Dairo Talu, SH","L","Gerson Tanggu Dendo, SH","L","63886","44.578262811209","2","0","1","0","Nasdem, Golkar, PKS","PARTAI","11","31.428571428571","0","5","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.02","4.63","4.87","5.05","5.01","5.54","4.02","4.63","4.87","5.05","5.01","5.06","0.1","2.09","3.83","5.01","","","","",""
"KAB-5317-1-2018","5317","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5317","SUMBA BARAT DAYA","3","2","Dominggua Dama, S.ST., MT.","L","Kornelis Tanggu Bore, SH","L","11660","8.1360946745562","3","0","0","0","Gerindra, PBB, PKB, PKPI, PPP","PARTAI","11","31.428571428571","0","0","1","0","4","0","0","0","3","0","1","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.02","4.63","4.87","5.05","5.01","5.54","4.02","4.63","4.87","5.05","5.01","5.06","0.1","2.09","3.83","0","","","","",""
"KAB-5317-1-2018","5317","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5317","SUMBA BARAT DAYA","3","3","dr. Kornelius Kodi Mete","L","Marthen Cristian Taka, S.Ip","L","67766","47.285642514235","1","1","0","0","PAN, PDIP, Demokrat, Hanura","PARTAI","13","37.142857142857","5","0","0","3","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.02","4.63","4.87","5.05","5.01","5.54","4.02","4.63","4.87","5.05","5.01","5.06","0.1","2.09","3.83","0","","","","",""
"KAB-5318-1-2018","5318","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5318","NAGEKEO","5","1","Paskalis MB Ledo, SE, MM","L","Oskarianus Meta, SS","L","2968","3.900643974241","5","0","0","0","0","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.59","4.61","4.56","4.83","4.75","4.54","4.59","4.61","4.56","4.83","4.75","4.4","0.63","2.08","3.07","0","","","","",""
"KAB-5318-1-2018","5318","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5318","NAGEKEO","5","2","dr. Johanes Don Bosco Do, M.Kes","L","Marianus Waja, SH","L","23613","31.032987251938","1","1","0","0","PKB, Gerindra","PARTAI","6","25","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.59","4.61","4.56","4.83","4.75","4.54","4.59","4.61","4.56","4.83","4.75","4.4","0.63","2.08","3.07","0","","","","",""
"KAB-5318-1-2018","5318","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5318","NAGEKEO","5","3","Drs. Elias Djo","L","Servasius Phodi","L","21884","28.760678144303","3","0","1","0","PKS, Golkar, PAN, Demokrat","PARTAI","8","33.333333333333","0","3","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.59","4.61","4.56","4.83","4.75","4.54","4.59","4.61","4.56","4.83","4.75","4.4","0.63","2.08","3.07","4.75","","","","",""
"KAB-5318-1-2018","5318","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5318","NAGEKEO","5","4","Gaspar Batubata, SH","L","Ndait Adrianus","L","5001","6.5724799579445","4","0","0","0","Hanura, PKPI","PARTAI","5","20.833333333333","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.59","4.61","4.56","4.83","4.75","4.54","4.59","4.61","4.56","4.83","4.75","4.4","0.63","2.08","3.07","0","","","","",""
"KAB-5318-1-2018","5318","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5318","NAGEKEO","5","5","Paulinus Yohanes Nuwa Veto","L","Marselinus F. Ajo Bupu","L","22624","29.733210671573","2","0","0","1","NasDem, PDIP","PARTAI","5","20.833333333333","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.59","4.61","4.56","4.83","4.75","4.54","4.59","4.61","4.56","4.83","4.75","4.4","0.63","2.08","3.07","0","","","","",""
"KAB-5319-1-2018","5319","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5319","MANGGARAI TIMUR","5","1","Agas Andreas, SH., M.Hum","L","Drs. Jaghur Stefanus","L","46537","32.553373065838","1","1","0","1","PAN, PKS, PBB","PARTAI","7","23.333333333333","0","0","0","0","0","0","3","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.27","5.1","5.11","5.08","5","5.34","5.27","5.1","5.11","5.08","5","4.96","0.81","2.31","3.74","0","","","","",""
"KAB-5319-1-2018","5319","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5319","MANGGARAI TIMUR","5","2","Drs. Marselis S.","L","Sirajudin Paskalis","L","26046","18.219592042307","3","0","0","0","PDIP, Demokrat, Nasdem","PARTAI","10","33.333333333333","3","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.27","5.1","5.11","5.08","5","5.34","5.27","5.1","5.11","5.08","5","4.96","0.81","2.31","3.74","0","","","","",""
"KAB-5319-1-2018","5319","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5319","MANGGARAI TIMUR","5","3","Tarsisius Sjukur, S.Sos","L","Yoseph Byron Aur, S.Sos","L","43064","30.123954223677","2","0","0","0","PKB, Hanura, PKPI","PARTAI","6","20","0","0","0","0","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.27","5.1","5.11","5.08","5","5.34","5.27","5.1","5.11","5.08","5","4.96","0.81","2.31","3.74","0","","","","",""
"KAB-5319-1-2018","5319","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5319","MANGGARAI TIMUR","5","4","Bonefasius Uha, SH","L","Fransiskus Anggal","L","14498","10.141582025239","4","0","0","0","0","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.27","5.1","5.11","5.08","5","5.34","5.27","5.1","5.11","5.08","5","4.96","0.81","2.31","3.74","0","","","","",""
"KAB-5319-1-2018","5319","Bupati/Walikota","2018","53","Nusa Tenggara Timur","5319","MANGGARAI TIMUR","5","5","Fransiskus Sarong","L","Kasmir Don, SH","L","12811","8.9614986429391","5","0","0","0","Golkar, Gerindra","PARTAI","7","23.333333333333","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.27","5.1","5.11","5.08","5","5.34","5.27","5.1","5.11","5.08","5","4.96","0.81","2.31","3.74","0","","","","",""
"KAB-5320-1-2020","5320","Bupati/Walikota","2020","53","Nusa Tenggara Timur","5320","SABU RAIJUA","3","1","Drs. Nikodemus N. Rihi Heke, M.Si.","L","Yohanis Uly Kale, A.Md","L","13313","30.097438563968","2","0","1","0","PKB, Nasdem, Perindo","PARTAI","6","40","0","0","0","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.04","5.1","5.13","5.12","-0.39","5.04","5.14","5.04","5.04","5.1","5.13","5.12","-0.39","1.7","3","-0.39","","","","",""
"KAB-5320-1-2020","5320","Bupati/Walikota","2020","53","Nusa Tenggara Timur","5320","SABU RAIJUA","3","2","Orient Riwu Kore","L","Thobias Uly","L","21363","48.296520697217","1","1","0","0","PDI-P, Demokrat, Gerindra","PARTAI","9","60","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.04","5.1","5.13","5.12","-0.39","5.04","5.14","5.04","5.04","5.1","5.13","5.12","-0.39","1.7","3","-0","","","","",""
"KAB-5320-1-2020","5320","Bupati/Walikota","2020","53","Nusa Tenggara Timur","5320","SABU RAIJUA","3","3","Ir. Takem Irianto Radja Pono, M.Si.","L","Ir. Herman Hegi Radja Haba","L","9557","21.606040738815","3","0","0","0","0","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.04","5.1","5.13","5.12","-0.39","5.04","5.14","5.04","5.04","5.1","5.13","5.12","-0.39","1.7","3","-0","","","","",""
"KAB-5320-2-2021","5320","Bupati/Walikota","2021","53","Nusa Tenggara Timur","5320","SABU RAIJUA","2","1","Drs. Nikodemus N. Rihi Heke, M.Si.","L","Yohanis Uly Kale, A.Md","L","21847","56.032315978456","1","1","1","0","PKB, Nasdem, Perindo","PARTAI","6","100","0","0","0","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.1","5.13","5.12","-0.39","1.7","5.04","5.14","5.04","5.04","5.1","5.13","5.12","-0.39","1.7","3","1.7","","","","",""
"KAB-5320-2-2021","5320","Bupati/Walikota","2021","53","Nusa Tenggara Timur","5320","SABU RAIJUA","2","3","Ir. Takem Irianto Radja Pono, M.Si.","L","Ir. Herman Hegi Radja Haba","L","17143","43.967684021544","2","0","0","0","0","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.1","5.13","5.12","-0.39","1.7","5.04","5.14","5.04","5.04","5.1","5.13","5.12","-0.39","1.7","3","0","","","","",""
"KAB-5321-1-2020","5321","Bupati/Walikota","2020","53","Nusa Tenggara Timur","5321","MALAKA","2","1","Dr. Simon Nahak, S.H., M.H.","L","Louise Lucky Taolin, S.Sos.","L","50890","50.488114607723","1","1","0","0","PKB, PSI, Perindo","PARTAI","5","20","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.02","5.11","5.11","4.9","1","5.65","5.08","4.9","5.02","5.11","5.11","4.9","1","1.95","3.73","0","","","","",""
"KAB-5321-1-2020","5321","Bupati/Walikota","2020","53","Nusa Tenggara Timur","5321","MALAKA","2","2","dr. Stefanus Bria Seran, M.P.H.","L","Wendelinus Taolin","L","49906","49.511885392277","2","0","1","0","Golkar, PDIP, Demokrat, Nasdem, Gerindra, Hanura","PARTAI","20","80","3","8","3","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.02","5.11","5.11","4.9","1","5.65","5.08","4.9","5.02","5.11","5.11","4.9","1","1.95","3.73","1","","","","",""
"KAB-5371-1-2017","5371","Bupati/Walikota","2017","53","Nusa Tenggara Timur","5371","KOTA KUPANG","2","1","Dr. Jefirstson R.Riwu Kore, MM., MH","L","dr. Hermanus Man","L","87160","52.854673903156","1","1","0","1","Gerindra, Demokrat, PAN, PPP","PARTAI","16","40","0","0","5","4","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.2","6.81","6.63","6.74","6.83","7.2","6.81","6.63","6.74","6.83","6.59","6.03","-2.05","1.34","3.43","0","","","","",""
"KAB-5371-1-2017","5371","Bupati/Walikota","2017","53","Nusa Tenggara Timur","5371","KOTA KUPANG","2","2","JONAS SALEAN, SH., M.Si","L","NIKOLAUS FRANSISKUS, S.IP","L","77745","47.145326096844","2","0","1","0","PDIP, Nasdem, Hanura, Golkar, PKB, PKPI","PARTAI","24","60","5","5","0","0","3","4","0","0","0","5","0","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.2","6.81","6.63","6.74","6.83","7.2","6.81","6.63","6.74","6.83","6.59","6.03","-2.05","1.34","3.43","6.83","","","","",""
"KAB-6101-1-2020","6101","Bupati/Walikota","2020","61","Kalimantan Barat","6101","SAMBAS","4","1","Heroaldi Djuhardi Alwi","L","Rubaeti Erlita","P","72725","25.936902622043","2","0","0","0","PKB, Golkar","PARTAI","10","22.222222222222","0","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.24","5.06","4.93","4.75","-2.04","6.17","5.4","4.78","5.24","5.06","4.93","4.75","-2.04","4.37","4.64","-0","","","","",""
"KAB-6101-1-2020","6101","Bupati/Walikota","2020","61","Kalimantan Barat","6101","SAMBAS","4","2","Satono","L","Fahrur Rofi","L","85830","30.610716425576","1","1","0","0","Gerindra, PAN","PARTAI","11","24.444444444444","0","0","7","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.24","5.06","4.93","4.75","-2.04","6.17","5.4","4.78","5.24","5.06","4.93","4.75","-2.04","4.37","4.64","-0","","","","",""
"KAB-6101-1-2020","6101","Bupati/Walikota","2020","61","Kalimantan Barat","6101","SAMBAS","4","3","Helman Fachri","L","Darso","L","55346","19.738794259465","4","0","0","0","PDIP, Nasdem, Perindo","PARTAI","12","26.666666666667","6","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.24","5.06","4.93","4.75","-2.04","6.17","5.4","4.78","5.24","5.06","4.93","4.75","-2.04","4.37","4.64","-0","","","","",""
"KAB-6101-1-2020","6101","Bupati/Walikota","2020","61","Kalimantan Barat","6101","SAMBAS","4","4","Atbah Romin Suhaili","L","Hairiah","P","66491","23.713586692916","3","0","1","1","PKS, PPP, Hanura, Demokrat","PARTAI","12","26.666666666667","0","0","0","3","0","0","0","4","2","3","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.24","5.06","4.93","4.75","-2.04","6.17","5.4","4.78","5.24","5.06","4.93","4.75","-2.04","4.37","4.64","-2.04","","","","",""
"KAB-6102-1-2020","6102","Bupati/Walikota","2020","61","Kalimantan Barat","6102","BENGKAYANG","4","1","SEBASTIANUS DARWIS, SE.,MM","L","Drs.H. SYAMSUL RIZAL","L","44955","38.102624084622","1","1","0","0","Gerindra, Golkar","PARTAI","9","30","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.62","5.25","5.14","-1.99","5.9","4.02","3.96","5.15","5.62","5.25","5.14","-1.99","4.33","5.45","-0","","","","",""
"KAB-6102-1-2020","6102","Bupati/Walikota","2020","61","Kalimantan Barat","6102","BENGKAYANG","4","2","MOK FO TJHIU, SH","L","ALIONG, SH","L","14338","12.152495253594","4","0","0","0","Perindo, Hanura","PARTAI","6","20","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.62","5.25","5.14","-1.99","5.9","4.02","3.96","5.15","5.62","5.25","5.14","-1.99","4.33","5.45","-0","","","","",""
"KAB-6102-1-2020","6102","Bupati/Walikota","2020","61","Kalimantan Barat","6102","BENGKAYANG","4","3","MARTINUS, SM","L","dr. CARLOS DJAAFARA, M. Kes","L","38083","32.278105505831","2","0","0","0","PDIP, NasDem","PARTAI","8","26.666666666667","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.62","5.25","5.14","-1.99","5.9","4.02","3.96","5.15","5.62","5.25","5.14","-1.99","4.33","5.45","-0","","","","",""
"KAB-6102-1-2020","6102","Bupati/Walikota","2020","61","Kalimantan Barat","6102","BENGKAYANG","4","4","Drs. HERMAN IVO, M.Pd","L","YOHANES PASTI, SH.,MH","L","20608","17.466775155953","3","0","0","0","Demokrat, PKB","PARTAI","7","23.333333333333","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.62","5.25","5.14","-1.99","5.9","4.02","3.96","5.15","5.62","5.25","5.14","-1.99","4.33","5.45","-0","","","","",""
"KAB-6103-1-2017","6103","Bupati/Walikota","2017","61","Kalimantan Barat","6103","LANDAK","2","1","dr. Karolin Margret Natasa","P","Herculanus Heriadi, S.E.","L","227531","96.85632311124","1","1","0","1","Nasdem, Golkar, Gerindra, Demokrat, PDIP, PKB, PAN, Hanura","PARTAI","32","100","11","4","4","3","2","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.2","4.93","5.11","5.28","5.17","5.2","4.93","5.11","5.28","5.17","4.92","4.9","-0.71","4.88","4.64","0","","","","",""
"KAB-6103-1-2017","6103","Bupati/Walikota","2017","61","Kalimantan Barat","6103","LANDAK","2","2","KOTAK KOSONG","0","KOTAK KOSONG","0","7385","3.1436768887602","2","0","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.2","4.93","5.11","5.28","5.17","5.2","4.93","5.11","5.28","5.17","4.92","4.9","-0.71","4.88","4.64","0","","","","",""
"KAB-6104-1-2018","6104","Bupati/Walikota","2018","61","Kalimantan Barat","6104","MEMPAWAH","4","1","Syech Bandar","L","Hermanto Liem","L","17054","12.925180379555","4","0","0","0","PDIP, PKB","PARTAI","8","30.769230769231","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6","5.6","5.99","5.87","5.76","5.44","6","5.6","5.99","5.87","5.76","5.78","0.18","4.1","4.7","0","","","","",""
"KAB-6104-1-2018","6104","Bupati/Walikota","2018","61","Kalimantan Barat","6104","MEMPAWAH","4","2","Rahmad Satria","L","Ridwan Rusli","L","29713","22.519402170618","3","0","0","0","-","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6","5.6","5.99","5.87","5.76","5.44","6","5.6","5.99","5.87","5.76","5.78","0.18","4.1","4.7","0","","","","",""
"KAB-6104-1-2018","6104","Bupati/Walikota","2018","61","Kalimantan Barat","6104","MEMPAWAH","4","3","Erlina","P","Muhammad Pagi","L","54945","41.642666585824","1","1","0","0","Golkar, Demokrat, Nasdem, Gerindra, PKS, PBB, Hanura","PARTAI","18","69.230769230769","0","4","3","4","0","4","0","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6","5.6","5.99","5.87","5.76","5.44","6","5.6","5.99","5.87","5.76","5.78","0.18","4.1","4.7","0","","","","",""
"KAB-6104-1-2018","6104","Bupati/Walikota","2018","61","Kalimantan Barat","6104","MEMPAWAH","4","4","Rudhy Bachtiar","L","Mochrizal","L","30232","22.912750864003","2","0","0","0","-","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6","5.6","5.99","5.87","5.76","5.44","6","5.6","5.99","5.87","5.76","5.78","0.18","4.1","4.7","0","","","","",""
"KAB-6105-1-2018","6105","Bupati/Walikota","2018","61","Kalimantan Barat","6105","SANGGAU","2","1","Yansen Akun Effendy","L","Fransiskus Ason","L","101164","42.875367134423","2","0","0","0","Golkar, PKB","PARTAI","8","20","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","3.26","3.15","5.34","4.48","4.21","5.98","3.26","3.15","5.34","4.48","4.21","3.73","0.71","4.19","4.61","0","","","","",""
"KAB-6105-1-2018","6105","Bupati/Walikota","2018","61","Kalimantan Barat","6105","SANGGAU","2","2","Paolus Hadi","L","Yohanes Ontot","L","134785","57.124632865577","1","1","1","1","PDIP, Demokrat, Hanura, Gerindra, Nasdem, PAN, PKPI, PPP","PARTAI","32","80","7","0","5","5","0","4","3","0","1","5","0","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","3.26","3.15","5.34","4.48","4.21","5.98","3.26","3.15","5.34","4.48","4.21","3.73","0.71","4.19","4.61","4.21","","","","",""
"KAB-6106-1-2020","6106","Bupati/Walikota","2020","61","Kalimantan Barat","6106","KETAPANG","4","1","IIN SOLINAR","L","H. RAHMAD SUTOYO, SE","L","13993","5.7437341455205","4","0","0","0","Gerindra_x000D_
Demokrat_x000D_
Perindo","PARTAI","10","22.222222222222","0","0","6","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.97","7.21","7.83","6.58","-0.49","4.72","2.76","5.53","7.97","7.21","7.83","6.58","-0.49","5.23","5.42","-0","","","","",""
"KAB-6106-1-2020","6106","Bupati/Walikota","2020","61","Kalimantan Barat","6106","KETAPANG","4","2","JUNAIDI, SP, M.Si","L","SAHRANI","L","74166","30.443063434337","2","0","0","0","NasDem_x000D_
PPP_x000D_
PKB, PKS","PARTAI","10","22.222222222222","0","0","0","0","1","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.97","7.21","7.83","6.58","-0.49","4.72","2.76","5.53","7.97","7.21","7.83","6.58","-0.49","5.23","5.42","-0","","","","",""
